 1.00560000e-10  8.89930000e-01  1.00560000e-10  1.13486643e+00  1.00560000e-10  3.09220878e-08  1.00560000e-10  2.42422716e-17  1.00560000e-10  0.00000000e+00 
 1.02560000e-10  8.89930000e-01  1.02560000e-10  1.13486643e+00  1.02560000e-10  3.09220878e-08  1.02560000e-10  2.42422716e-17  1.02560000e-10  0.00000000e+00 
 1.04560000e-10  8.89930000e-01  1.04560000e-10  1.13486643e+00  1.04560000e-10  3.09220880e-08  1.04560000e-10  2.42422716e-17  1.04560000e-10  0.00000000e+00 
 1.06560000e-10  8.89930000e-01  1.06560000e-10  1.13486643e+00  1.06560000e-10  3.09220879e-08  1.06560000e-10  2.42422716e-17  1.06560000e-10  0.00000000e+00 
 1.08560000e-10  8.89930000e-01  1.08560000e-10  1.13486643e+00  1.08560000e-10  3.09220879e-08  1.08560000e-10  2.42422716e-17  1.08560000e-10  0.00000000e+00 
 1.10560000e-10  8.89930000e-01  1.10560000e-10  1.13486643e+00  1.10560000e-10  3.09220881e-08  1.10560000e-10  2.42422716e-17  1.10560000e-10  0.00000000e+00 
 1.12560000e-10  8.89930000e-01  1.12560000e-10  1.13486643e+00  1.12560000e-10  3.09220880e-08  1.12560000e-10  2.42422716e-17  1.12560000e-10  0.00000000e+00 
 1.14560000e-10  8.89930000e-01  1.14560000e-10  1.13486643e+00  1.14560000e-10  3.09220881e-08  1.14560000e-10  2.42422716e-17  1.14560000e-10  0.00000000e+00 
 1.16560000e-10  8.89930000e-01  1.16560000e-10  1.13486643e+00  1.16560000e-10  3.09220881e-08  1.16560000e-10  2.42422716e-17  1.16560000e-10  0.00000000e+00 
 1.18560000e-10  8.89930000e-01  1.18560000e-10  1.13486643e+00  1.18560000e-10  3.09220878e-08  1.18560000e-10  2.42422716e-17  1.18560000e-10  0.00000000e+00 
 1.20560000e-10  8.89930000e-01  1.20560000e-10  1.13486643e+00  1.20560000e-10  3.09220880e-08  1.20560000e-10  2.42422716e-17  1.20560000e-10  0.00000000e+00 
 1.22560000e-10  8.89930000e-01  1.22560000e-10  1.13486643e+00  1.22560000e-10  3.09220880e-08  1.22560000e-10  2.42422716e-17  1.22560000e-10  0.00000000e+00 
 1.24560000e-10  8.89930000e-01  1.24560000e-10  1.13486643e+00  1.24560000e-10  3.09220881e-08  1.24560000e-10  2.42422716e-17  1.24560000e-10  0.00000000e+00 
 1.26560000e-10  8.89930000e-01  1.26560000e-10  1.13486643e+00  1.26560000e-10  3.09220882e-08  1.26560000e-10  2.42422716e-17  1.26560000e-10  0.00000000e+00 
 1.28560000e-10  8.89930000e-01  1.28560000e-10  1.13486643e+00  1.28560000e-10  3.09220881e-08  1.28560000e-10  2.42422716e-17  1.28560000e-10  0.00000000e+00 
 1.30560000e-10  8.89930000e-01  1.30560000e-10  1.13486643e+00  1.30560000e-10  3.09220880e-08  1.30560000e-10  2.42422716e-17  1.30560000e-10  0.00000000e+00 
