variant,trial,sweep,energy
quantized,2,174,-2.0
quantized,2,175,-2.0
quantized,2,176,-2.0
quantized,2,177,-2.0
quantized,2,178,-2.0
quantized,2,179,-2.0
quantized,2,180,-2.0
quantized,2,181,-2.0
quantized,2,182,-2.0
quantized,2,183,-2.0
quantized,2,184,-2.0
quantized,2,185,-2.0
quantized,2,186,-2.0
quantized,2,187,-2.0
quantized,2,188,-2.0
quantized,2,189,-2.0
quantized,2,190,-2.0
quantized,2,191,-2.0
quantized,2,192,-2.0
quantized,2,193,-2.0
quantized,2,194,-2.0
quantized,2,195,-2.0
quantized,2,196,-2.0
quantized,2,197,-2.0
quantized,2,198,-2.0
quantized,2,199,-2.0
quantized,2,200,-2.0
quantized,3,0,1.0
quantized,3,1,0.0
quantized,3,2,1.0
quantized,3,3,-1.0
quantized,3,4,1.0
quantized,3,5,-1.0
quantized,3,6,0.0
quantized,3,7,-1.0
quantized,3,8,-2.0
quantized,3,9,-1.0
quantized,3,10,-1.0
quantized,3,11,0.0
quantized,3,12,1.0
quantized,3,13,1.0
quantized,3,14,0.0
quantized,3,15,-1.0
quantized,3,16,1.0
quantized,3,17,3.0
quantized,3,18,-1.0
quantized,3,19,0.0
quantized,3,20,1.0
quantized,3,21,0.0
quantized,3,22,0.0
quantized,3,23,-1.0
quantized,3,24,-1.0
quantized,3,25,0.0
quantized,3,26,0.0
quantized,3,27,0.0
quantized,3,28,-1.0
quantized,3,29,1.0
quantized,3,30,0.0
quantized,3,31,1.0
quantized,3,32,-2.0
quantized,3,33,-2.0
quantized,3,34,0.0
quantized,3,35,1.0
quantized,3,36,-1.0
quantized,3,37,0.0
quantized,3,38,-1.0
quantized,3,39,-1.0
quantized,3,40,0.0
quantized,3,41,0.0
quantized,3,42,0.0
quantized,3,43,0.0
quantized,3,44,3.0
quantized,3,45,-2.0
quantized,3,46,-2.0
quantized,3,47,1.0
quantized,3,48,-2.0
quantized,3,49,-2.0
quantized,3,50,0.0
quantized,3,51,-1.0
quantized,3,52,0.0
quantized,3,53,-2.0
quantized,3,54,-2.0
quantized,3,55,-2.0
quantized,3,56,-2.0
quantized,3,57,-2.0
quantized,3,58,-1.0
quantized,3,59,-1.0
quantized,3,60,-1.0
quantized,3,61,0.0
quantized,3,62,-1.0
quantized,3,63,0.0
quantized,3,64,0.0
quantized,3,65,-2.0
quantized,3,66,-1.0
quantized,3,67,0.0
quantized,3,68,-2.0
quantized,3,69,-1.0
quantized,3,70,-2.0
quantized,3,71,-1.0
quantized,3,72,-1.0
quantized,3,73,-1.0
quantized,3,74,-2.0
quantized,3,75,1.0
quantized,3,76,-1.0
quantized,3,77,-1.0
quantized,3,78,0.0
quantized,3,79,-2.0
quantized,3,80,-2.0
quantized,3,81,-2.0
quantized,3,82,-2.0
quantized,3,83,-2.0
quantized,3,84,-1.0
quantized,3,85,-2.0
quantized,3,86,1.0
quantized,3,87,-2.0
quantized,3,88,-2.0
quantized,3,89,0.0
quantized,3,90,-2.0
quantized,3,91,0.0
quantized,3,92,-1.0
quantized,3,93,0.0
quantized,3,94,-2.0
quantized,3,95,-2.0
quantized,3,96,-2.0
quantized,3,97,-1.0
quantized,3,98,0.0
quantized,3,99,0.0
quantized,3,100,-2.0
quantized,3,101,-2.0
quantized,3,102,-2.0
quantized,3,103,0.0
quantized,3,104,0.0
quantized,3,105,0.0
quantized,3,106,-1.0
quantized,3,107,0.0
quantized,3,108,-1.0
quantized,3,109,0.0
quantized,3,110,-2.0
quantized,3,111,-2.0
quantized,3,112,-2.0
quantized,3,113,-2.0
quantized,3,114,-1.0
quantized,3,115,-2.0
quantized,3,116,-2.0
quantized,3,117,0.0
quantized,3,118,-1.0
quantized,3,119,-2.0
quantized,3,120,0.0
quantized,3,121,-2.0
quantized,3,122,-2.0
quantized,3,123,-2.0
quantized,3,124,-2.0
quantized,3,125,-2.0
quantized,3,126,-2.0
quantized,3,127,-2.0
quantized,3,128,-2.0
quantized,3,129,-2.0
quantized,3,130,-2.0
quantized,3,131,-2.0
quantized,3,132,-2.0
quantized,3,133,-2.0
quantized,3,134,-2.0
quantized,3,135,-2.0
quantized,3,136,-2.0
quantized,3,137,-2.0
quantized,3,138,-2.0
quantized,3,139,-2.0
quantized,3,140,-2.0
quantized,3,141,-2.0
quantized,3,142,-2.0
quantized,3,143,-2.0
quantized,3,144,-2.0
quantized,3,145,-2.0
quantized,3,146,-2.0
quantized,3,147,-2.0
quantized,3,148,-2.0
quantized,3,149,-2.0
quantized,3,150,-2.0
quantized,3,151,-2.0
quantized,3,152,-2.0
quantized,3,153,-2.0
quantized,3,154,-2.0
quantized,3,155,-2.0
quantized,3,156,-2.0
quantized,3,157,-2.0
quantized,3,158,-2.0
quantized,3,159,-2.0
quantized,3,160,-2.0
quantized,3,161,-2.0
quantized,3,162,-2.0
quantized,3,163,-2.0
quantized,3,164,-2.0
quantized,3,165,-2.0
quantized,3,166,-2.0
quantized,3,167,-2.0
quantized,3,168,-2.0
quantized,3,169,-2.0
quantized,3,170,-2.0
quantized,3,171,-2.0
quantized,3,172,-2.0
quantized,3,173,-2.0
quantized,3,174,-2.0
quantized,3,175,-2.0
quantized,3,176,-2.0
quantized,3,177,-2.0
quantized,3,178,-2.0
quantized,3,179,-2.0
quantized,3,180,-2.0
quantized,3,181,-2.0
quantized,3,182,-2.0
quantized,3,183,-2.0
quantized,3,184,-2.0
quantized,3,185,-2.0
quantized,3,186,-2.0
quantized,3,187,-2.0
quantized,3,188,-2.0
quantized,3,189,-2.0
quantized,3,190,-2.0
quantized,3,191,-2.0
quantized,3,192,-2.0
quantized,3,193,-2.0
quantized,3,194,-2.0
quantized,3,195,-2.0
quantized,3,196,-2.0
quantized,3,197,-2.0
quantized,3,198,-2.0
quantized,3,199,-2.0
quantized,3,200,-2.0
quantized,4,0,-2.0
quantized,4,1,1.0
quantized,4,2,0.0
quantized,4,3,3.0
quantized,4,4,0.0
quantized,4,5,-2.0
quantized,4,6,0.0
quantized,4,7,-1.0
quantized,4,8,0.0
quantized,4,9,-1.0
quantized,4,10,-1.0
quantized,4,11,1.0
quantized,4,12,0.0
quantized,4,13,1.0
quantized,4,14,-2.0
quantized,4,15,1.0
quantized,4,16,0.0
quantized,4,17,1.0
quantized,4,18,0.0
quantized,4,19,1.0
quantized,4,20,-2.0
quantized,4,21,0.0
quantized,4,22,1.0
quantized,4,23,-2.0
quantized,4,24,-1.0
quantized,4,25,1.0
quantized,4,26,0.0
quantized,4,27,-2.0
quantized,4,28,1.0
quantized,4,29,1.0
quantized,4,30,-2.0
quantized,4,31,-1.0
quantized,4,32,0.0
quantized,4,33,-2.0
quantized,4,34,-2.0
quantized,4,35,0.0
quantized,4,36,3.0
quantized,4,37,0.0
quantized,4,38,1.0
quantized,4,39,-2.0
quantized,4,40,-2.0
quantized,4,41,-2.0
quantized,4,42,-2.0
quantized,4,43,-2.0
quantized,4,44,0.0
quantized,4,45,0.0
quantized,4,46,0.0
quantized,4,47,-2.0
quantized,4,48,-2.0
quantized,4,49,0.0
quantized,4,50,0.0
quantized,4,51,0.0
quantized,4,52,-1.0
quantized,4,53,1.0
quantized,4,54,-2.0
quantized,4,55,-1.0
quantized,4,56,0.0
quantized,4,57,0.0
quantized,4,58,-1.0
quantized,4,59,-2.0
quantized,4,60,-1.0
quantized,4,61,-2.0
quantized,4,62,-1.0
quantized,4,63,0.0
quantized,4,64,1.0
quantized,4,65,-1.0
quantized,4,66,-2.0
quantized,4,67,0.0
quantized,4,68,0.0
quantized,4,69,-1.0
quantized,4,70,-2.0
quantized,4,71,-2.0
quantized,4,72,-2.0
quantized,4,73,0.0
quantized,4,74,-2.0
quantized,4,75,-1.0
quantized,4,76,-1.0
quantized,4,77,-2.0
quantized,4,78,-1.0
quantized,4,79,-1.0
quantized,4,80,-1.0
quantized,4,81,-1.0
quantized,4,82,-1.0
quantized,4,83,-2.0
quantized,4,84,0.0
quantized,4,85,-1.0
quantized,4,86,-1.0
quantized,4,87,-2.0
quantized,4,88,-2.0
quantized,4,89,-2.0
quantized,4,90,-2.0
quantized,4,91,-2.0
quantized,4,92,-2.0
quantized,4,93,-2.0
quantized,4,94,-1.0
quantized,4,95,-1.0
quantized,4,96,0.0
quantized,4,97,-1.0
quantized,4,98,-2.0
quantized,4,99,-2.0
quantized,4,100,-2.0
quantized,4,101,-2.0
quantized,4,102,-1.0
quantized,4,103,-1.0
quantized,4,104,-2.0
quantized,4,105,-2.0
quantized,4,106,-2.0
quantized,4,107,-2.0
quantized,4,108,-2.0
quantized,4,109,-2.0
quantized,4,110,-2.0
quantized,4,111,-2.0
quantized,4,112,-2.0
quantized,4,113,-2.0
quantized,4,114,-2.0
quantized,4,115,-2.0
quantized,4,116,-2.0
quantized,4,117,-2.0
quantized,4,118,0.0
quantized,4,119,-2.0
quantized,4,120,-1.0
quantized,4,121,-1.0
quantized,4,122,-1.0
quantized,4,123,-1.0
quantized,4,124,-2.0
quantized,4,125,-2.0
quantized,4,126,-2.0
quantized,4,127,-2.0
quantized,4,128,-2.0
quantized,4,129,-1.0
quantized,4,130,-1.0
quantized,4,131,-2.0
quantized,4,132,-2.0
quantized,4,133,-2.0
quantized,4,134,-2.0
quantized,4,135,-2.0
quantized,4,136,-2.0
quantized,4,137,-2.0
quantized,4,138,-2.0
quantized,4,139,-2.0
quantized,4,140,-2.0
quantized,4,141,-2.0
quantized,4,142,-2.0
quantized,4,143,-2.0
quantized,4,144,-2.0
quantized,4,145,-2.0
quantized,4,146,-2.0
quantized,4,147,-2.0
quantized,4,148,-2.0
quantized,4,149,-2.0
quantized,4,150,-2.0
quantized,4,151,-2.0
quantized,4,152,-2.0
quantized,4,153,-2.0
quantized,4,154,-2.0
quantized,4,155,-2.0
quantized,4,156,-2.0
quantized,4,157,-2.0
quantized,4,158,-2.0
quantized,4,159,-2.0
quantized,4,160,-2.0
quantized,4,161,-2.0
quantized,4,162,-2.0
quantized,4,163,-2.0
quantized,4,164,-2.0
quantized,4,165,-2.0
quantized,4,166,-2.0
quantized,4,167,-2.0
quantized,4,168,-2.0
quantized,4,169,-2.0
quantized,4,170,-2.0
quantized,4,171,-2.0
quantized,4,172,-2.0
quantized,4,173,-2.0
quantized,4,174,-2.0
quantized,4,175,-2.0
quantized,4,176,-2.0
quantized,4,177,-2.0
quantized,4,178,-2.0
quantized,4,179,-2.0
quantized,4,180,-2.0
quantized,4,181,-2.0
quantized,4,182,-2.0
quantized,4,183,-2.0
quantized,4,184,-2.0
quantized,4,185,-2.0
quantized,4,186,-2.0
quantized,4,187,-2.0
quantized,4,188,-2.0
quantized,4,189,-2.0
quantized,4,190,-2.0
quantized,4,191,-2.0
quantized,4,192,-2.0
quantized,4,193,-2.0
quantized,4,194,-2.0
quantized,4,195,-2.0
quantized,4,196,-2.0
quantized,4,197,-2.0
quantized,4,198,-2.0
quantized,4,199,-2.0
quantized,4,200,-2.0
quantized,5,0,1.0
quantized,5,1,0.0
quantized,5,2,0.0
quantized,5,3,0.0
quantized,5,4,1.0
quantized,5,5,-1.0
quantized,5,6,0.0
quantized,5,7,0.0
quantized,5,8,-2.0
quantized,5,9,0.0
quantized,5,10,0.0
quantized,5,11,0.0
quantized,5,12,1.0
quantized,5,13,-2.0
quantized,5,14,-2.0
quantized,5,15,-1.0
quantized,5,16,1.0
quantized,5,17,-2.0
quantized,5,18,1.0
quantized,5,19,0.0
quantized,5,20,-2.0
quantized,5,21,1.0
quantized,5,22,-1.0
quantized,5,23,1.0
quantized,5,24,1.0
quantized,5,25,-2.0
quantized,5,26,-1.0
quantized,5,27,0.0
quantized,5,28,-1.0
quantized,5,29,-2.0
quantized,5,30,-2.0
quantized,5,31,-1.0
quantized,5,32,-2.0
quantized,5,33,0.0
quantized,5,34,-2.0
quantized,5,35,-1.0
quantized,5,36,0.0
quantized,5,37,1.0
quantized,5,38,-1.0
quantized,5,39,-2.0
quantized,5,40,-2.0
quantized,5,41,-2.0
quantized,5,42,0.0
quantized,5,43,0.0
quantized,5,44,-2.0
quantized,5,45,-1.0
quantized,5,46,-2.0
quantized,5,47,-2.0
quantized,5,48,1.0
quantized,5,49,0.0
quantized,5,50,0.0
quantized,5,51,-2.0
quantized,5,52,-2.0
quantized,5,53,-1.0
quantized,5,54,0.0
quantized,5,55,1.0
quantized,5,56,-1.0
quantized,5,57,-2.0
quantized,5,58,-1.0
quantized,5,59,0.0
quantized,5,60,-1.0
quantized,5,61,-2.0
quantized,5,62,0.0
quantized,5,63,0.0
quantized,5,64,-2.0
quantized,5,65,-1.0
quantized,5,66,0.0
quantized,5,67,-2.0
quantized,5,68,-1.0
quantized,5,69,-2.0
quantized,5,70,-2.0
quantized,5,71,-2.0
quantized,5,72,-2.0
quantized,5,73,-2.0
quantized,5,74,-2.0
quantized,5,75,-1.0
quantized,5,76,-1.0
quantized,5,77,-1.0
quantized,5,78,-1.0
quantized,5,79,-2.0
quantized,5,80,-2.0
quantized,5,81,-2.0
quantized,5,82,3.0
quantized,5,83,0.0
quantized,5,84,0.0
quantized,5,85,0.0
quantized,5,86,1.0
quantized,5,87,-2.0
quantized,5,88,-1.0
quantized,5,89,-1.0
quantized,5,90,-1.0
quantized,5,91,-2.0
quantized,5,92,0.0
quantized,5,93,0.0
quantized,5,94,0.0
quantized,5,95,-1.0
quantized,5,96,-2.0
quantized,5,97,-2.0
quantized,5,98,-2.0
quantized,5,99,-2.0
quantized,5,100,-2.0
quantized,5,101,-2.0
quantized,5,102,-2.0
quantized,5,103,-2.0
quantized,5,104,-2.0
quantized,5,105,-2.0
quantized,5,106,-2.0
quantized,5,107,-2.0
quantized,5,108,-2.0
quantized,5,109,-2.0
quantized,5,110,-2.0
quantized,5,111,-1.0
quantized,5,112,-2.0
quantized,5,113,-2.0
quantized,5,114,-2.0
quantized,5,115,-2.0
quantized,5,116,-1.0
quantized,5,117,0.0
quantized,5,118,1.0
quantized,5,119,0.0
quantized,5,120,-1.0
quantized,5,121,-2.0
quantized,5,122,-2.0
quantized,5,123,-2.0
quantized,5,124,-2.0
quantized,5,125,-2.0
quantized,5,126,-2.0
quantized,5,127,-2.0
quantized,5,128,-2.0
quantized,5,129,-2.0
quantized,5,130,-2.0
quantized,5,131,-2.0
quantized,5,132,-1.0
quantized,5,133,-2.0
quantized,5,134,-1.0
quantized,5,135,0.0
quantized,5,136,-2.0
quantized,5,137,-2.0
quantized,5,138,-2.0
quantized,5,139,-2.0
quantized,5,140,-2.0
quantized,5,141,-2.0
quantized,5,142,-2.0
quantized,5,143,-2.0
quantized,5,144,-2.0
quantized,5,145,-2.0
quantized,5,146,-2.0
quantized,5,147,-2.0
quantized,5,148,-2.0
quantized,5,149,-2.0
quantized,5,150,-2.0
quantized,5,151,-2.0
quantized,5,152,-2.0
quantized,5,153,-2.0
quantized,5,154,-2.0
quantized,5,155,-2.0
quantized,5,156,-2.0
quantized,5,157,-2.0
quantized,5,158,-2.0
quantized,5,159,-2.0
quantized,5,160,-2.0
quantized,5,161,-2.0
quantized,5,162,-2.0
quantized,5,163,-2.0
quantized,5,164,-2.0
quantized,5,165,-2.0
quantized,5,166,-2.0
quantized,5,167,-2.0
quantized,5,168,-2.0
quantized,5,169,-2.0
quantized,5,170,-2.0
quantized,5,171,-2.0
quantized,5,172,-2.0
quantized,5,173,-2.0
quantized,5,174,-2.0
quantized,5,175,-2.0
quantized,5,176,-2.0
quantized,5,177,-2.0
quantized,5,178,-2.0
quantized,5,179,-2.0
quantized,5,180,-2.0
quantized,5,181,-2.0
quantized,5,182,-2.0
quantized,5,183,-2.0
quantized,5,184,-2.0
quantized,5,185,-2.0
quantized,5,186,-2.0
quantized,5,187,-2.0
quantized,5,188,-2.0
quantized,5,189,-2.0
quantized,5,190,-2.0
quantized,5,191,-2.0
quantized,5,192,-2.0
quantized,5,193,-2.0
quantized,5,194,-2.0
quantized,5,195,-2.0
quantized,5,196,-2.0
quantized,5,197,-2.0
quantized,5,198,-2.0
quantized,5,199,-2.0
quantized,5,200,-2.0
quantized,6,0,0.0
quantized,6,1,1.0
quantized,6,2,-1.0
quantized,6,3,0.0
quantized,6,4,3.0
quantized,6,5,3.0
quantized,6,6,0.0
quantized,6,7,-1.0
quantized,6,8,1.0
quantized,6,9,0.0
quantized,6,10,0.0
quantized,6,11,0.0
quantized,6,12,-2.0
quantized,6,13,1.0
quantized,6,14,0.0
quantized,6,15,0.0
quantized,6,16,0.0
quantized,6,17,-2.0
quantized,6,18,-2.0
quantized,6,19,0.0
quantized,6,20,1.0
quantized,6,21,1.0
quantized,6,22,-2.0
quantized,6,23,0.0
quantized,6,24,-1.0
quantized,6,25,-1.0
quantized,6,26,0.0
quantized,6,27,0.0
quantized,6,28,1.0
quantized,6,29,-2.0
quantized,6,30,-1.0
quantized,6,31,-2.0
quantized,6,32,-1.0
quantized,6,33,-2.0
quantized,6,34,-1.0
quantized,6,35,0.0
quantized,6,36,0.0
quantized,6,37,-2.0
quantized,6,38,0.0
quantized,6,39,0.0
quantized,6,40,1.0
quantized,6,41,1.0
quantized,6,42,0.0
quantized,6,43,-2.0
quantized,6,44,-1.0
quantized,6,45,-2.0
quantized,6,46,0.0
quantized,6,47,-2.0
quantized,6,48,-1.0
quantized,6,49,-2.0
quantized,6,50,0.0
quantized,6,51,1.0
quantized,6,52,-2.0
quantized,6,53,0.0
quantized,6,54,-1.0
quantized,6,55,-1.0
quantized,6,56,-1.0
quantized,6,57,1.0
quantized,6,58,1.0
quantized,6,59,-2.0
quantized,6,60,-2.0
quantized,6,61,-1.0
quantized,6,62,-2.0
quantized,6,63,-2.0
quantized,6,64,0.0
quantized,6,65,-2.0
quantized,6,66,-1.0
quantized,6,67,0.0
quantized,6,68,-2.0
quantized,6,69,-1.0
quantized,6,70,-2.0
quantized,6,71,0.0
quantized,6,72,0.0
quantized,6,73,-1.0
quantized,6,74,-1.0
quantized,6,75,0.0
quantized,6,76,1.0
quantized,6,77,0.0
quantized,6,78,0.0
quantized,6,79,-1.0
quantized,6,80,-2.0
quantized,6,81,-1.0
quantized,6,82,-1.0
quantized,6,83,-1.0
quantized,6,84,-2.0
quantized,6,85,-2.0
quantized,6,86,-1.0
quantized,6,87,-2.0
quantized,6,88,-2.0
quantized,6,89,-2.0
quantized,6,90,-2.0
quantized,6,91,-2.0
quantized,6,92,-2.0
quantized,6,93,-2.0
quantized,6,94,-2.0
quantized,6,95,0.0
quantized,6,96,-2.0
quantized,6,97,1.0
quantized,6,98,-2.0
quantized,6,99,-2.0
quantized,6,100,-1.0
quantized,6,101,-2.0
quantized,6,102,-2.0
quantized,6,103,-1.0
quantized,6,104,-2.0
quantized,6,105,-2.0
quantized,6,106,-2.0
quantized,6,107,1.0
quantized,6,108,0.0
quantized,6,109,-2.0
quantized,6,110,-2.0
quantized,6,111,-2.0
quantized,6,112,-2.0
quantized,6,113,-2.0
quantized,6,114,-2.0
quantized,6,115,-2.0
quantized,6,116,-2.0
quantized,6,117,-1.0
quantized,6,118,-1.0
quantized,6,119,-2.0
quantized,6,120,-2.0
quantized,6,121,-2.0
quantized,6,122,-1.0
quantized,6,123,-2.0
quantized,6,124,-2.0
quantized,6,125,-2.0
quantized,6,126,-2.0
quantized,6,127,-2.0
quantized,6,128,-2.0
quantized,6,129,-2.0
quantized,6,130,-2.0
quantized,6,131,-2.0
quantized,6,132,-2.0
quantized,6,133,-2.0
quantized,6,134,-2.0
quantized,6,135,-2.0
quantized,6,136,-2.0
quantized,6,137,-2.0
quantized,6,138,-2.0
quantized,6,139,-2.0
quantized,6,140,-2.0
quantized,6,141,-2.0
quantized,6,142,-2.0
quantized,6,143,-2.0
quantized,6,144,-2.0
quantized,6,145,-2.0
quantized,6,146,-2.0
quantized,6,147,-1.0
quantized,6,148,-2.0
quantized,6,149,-2.0
quantized,6,150,-2.0
quantized,6,151,-2.0
quantized,6,152,-2.0
quantized,6,153,-2.0
quantized,6,154,-2.0
quantized,6,155,-2.0
quantized,6,156,-2.0
quantized,6,157,-2.0
quantized,6,158,-2.0
quantized,6,159,-2.0
quantized,6,160,-2.0
quantized,6,161,-2.0
quantized,6,162,-2.0
quantized,6,163,-2.0
quantized,6,164,-2.0
quantized,6,165,-2.0
quantized,6,166,-2.0
quantized,6,167,-2.0
quantized,6,168,-2.0
quantized,6,169,-2.0
quantized,6,170,-2.0
quantized,6,171,-2.0
quantized,6,172,-2.0
quantized,6,173,-2.0
quantized,6,174,-2.0
quantized,6,175,-2.0
quantized,6,176,-2.0
quantized,6,177,-2.0
quantized,6,178,-2.0
quantized,6,179,-2.0
quantized,6,180,-2.0
quantized,6,181,-2.0
quantized,6,182,-2.0
quantized,6,183,-2.0
quantized,6,184,-2.0
quantized,6,185,-2.0
quantized,6,186,-2.0
quantized,6,187,-2.0
quantized,6,188,-2.0
quantized,6,189,-2.0
quantized,6,190,-2.0
quantized,6,191,-2.0
quantized,6,192,-2.0
quantized,6,193,-2.0
quantized,6,194,-2.0
quantized,6,195,-2.0
quantized,6,196,-2.0
quantized,6,197,-2.0
quantized,6,198,-2.0
quantized,6,199,-2.0
quantized,6,200,-2.0
quantized,7,0,-2.0
quantized,7,1,1.0
quantized,7,2,0.0
quantized,7,3,0.0
quantized,7,4,-2.0
quantized,7,5,1.0
quantized,7,6,-1.0
quantized,7,7,0.0
quantized,7,8,-1.0
quantized,7,9,-2.0
quantized,7,10,1.0
quantized,7,11,0.0
quantized,7,12,1.0
quantized,7,13,0.0
quantized,7,14,-1.0
quantized,7,15,-1.0
quantized,7,16,0.0
quantized,7,17,0.0
quantized,7,18,-1.0
quantized,7,19,-1.0
quantized,7,20,0.0
quantized,7,21,0.0
quantized,7,22,0.0
quantized,7,23,-1.0
quantized,7,24,-2.0
quantized,7,25,0.0
quantized,7,26,-1.0
quantized,7,27,0.0
quantized,7,28,1.0
quantized,7,29,-1.0
quantized,7,30,0.0
quantized,7,31,-2.0
quantized,7,32,-1.0
quantized,7,33,-2.0
quantized,7,34,0.0
quantized,7,35,0.0
quantized,7,36,0.0
quantized,7,37,-1.0
quantized,7,38,0.0
quantized,7,39,1.0
quantized,7,40,-2.0
quantized,7,41,-1.0
quantized,7,42,1.0
quantized,7,43,0.0
quantized,7,44,-2.0
quantized,7,45,-2.0
quantized,7,46,0.0
quantized,7,47,-1.0
quantized,7,48,-1.0
quantized,7,49,0.0
quantized,7,50,-2.0
quantized,7,51,-2.0
quantized,7,52,-2.0
quantized,7,53,0.0
quantized,7,54,0.0
quantized,7,55,-2.0
quantized,7,56,-1.0
quantized,7,57,-2.0
quantized,7,58,-2.0
quantized,7,59,0.0
quantized,7,60,0.0
quantized,7,61,-2.0
quantized,7,62,-2.0
quantized,7,63,-2.0
quantized,7,64,-2.0
quantized,7,65,-2.0
quantized,7,66,-1.0
quantized,7,67,-2.0
quantized,7,68,-2.0
quantized,7,69,1.0
quantized,7,70,-2.0
quantized,7,71,1.0
quantized,7,72,-2.0
quantized,7,73,-1.0
quantized,7,74,0.0
quantized,7,75,-1.0
quantized,7,76,-1.0
quantized,7,77,-2.0
quantized,7,78,0.0
quantized,7,79,0.0
quantized,7,80,-1.0
quantized,7,81,1.0
quantized,7,82,0.0
quantized,7,83,-2.0
quantized,7,84,-2.0
quantized,7,85,-2.0
quantized,7,86,0.0
quantized,7,87,-1.0
quantized,7,88,-2.0
quantized,7,89,-2.0
quantized,7,90,-2.0
quantized,7,91,-2.0
quantized,7,92,0.0
quantized,7,93,-2.0
quantized,7,94,-2.0
quantized,7,95,-2.0
quantized,7,96,-1.0
quantized,7,97,-2.0
quantized,7,98,-2.0
quantized,7,99,-2.0
quantized,7,100,-1.0
quantized,7,101,-2.0
quantized,7,102,-2.0
quantized,7,103,-2.0
quantized,7,104,-2.0
quantized,7,105,-2.0
quantized,7,106,-1.0
quantized,7,107,-2.0
quantized,7,108,-1.0
quantized,7,109,-1.0
quantized,7,110,1.0
quantized,7,111,-2.0
quantized,7,112,-2.0
quantized,7,113,0.0
quantized,7,114,-2.0
quantized,7,115,-2.0
quantized,7,116,-2.0
quantized,7,117,-2.0
quantized,7,118,-1.0
quantized,7,119,-1.0
quantized,7,120,-2.0
quantized,7,121,-2.0
quantized,7,122,-2.0
quantized,7,123,-2.0
quantized,7,124,-2.0
quantized,7,125,-2.0
quantized,7,126,-2.0
quantized,7,127,-2.0
quantized,7,128,-2.0
quantized,7,129,-2.0
quantized,7,130,-2.0
quantized,7,131,-2.0
quantized,7,132,-2.0
quantized,7,133,-2.0
quantized,7,134,-2.0
quantized,7,135,-2.0
quantized,7,136,-2.0
quantized,7,137,-2.0
quantized,7,138,-2.0
quantized,7,139,-2.0
quantized,7,140,-2.0
quantized,7,141,-2.0
quantized,7,142,-2.0
quantized,7,143,-2.0
quantized,7,144,-2.0
quantized,7,145,-2.0
quantized,7,146,-2.0
quantized,7,147,-2.0
quantized,7,148,-2.0
quantized,7,149,-2.0
quantized,7,150,-2.0
quantized,7,151,-2.0
quantized,7,152,-1.0
quantized,7,153,-1.0
quantized,7,154,-1.0
quantized,7,155,-1.0
quantized,7,156,-2.0
quantized,7,157,-2.0
quantized,7,158,-2.0
quantized,7,159,-2.0
quantized,7,160,-2.0
quantized,7,161,-2.0
quantized,7,162,-2.0
quantized,7,163,-2.0
quantized,7,164,-2.0
quantized,7,165,-2.0
quantized,7,166,-2.0
quantized,7,167,-2.0
quantized,7,168,-2.0
quantized,7,169,-2.0
quantized,7,170,-2.0
quantized,7,171,-2.0
quantized,7,172,-2.0
quantized,7,173,-2.0
quantized,7,174,-2.0
quantized,7,175,-2.0
quantized,7,176,-2.0
quantized,7,177,-2.0
quantized,7,178,-2.0
quantized,7,179,-2.0
quantized,7,180,-2.0
quantized,7,181,-2.0
quantized,7,182,-2.0
quantized,7,183,-2.0
quantized,7,184,-2.0
quantized,7,185,-2.0
quantized,7,186,-2.0
quantized,7,187,-2.0
quantized,7,188,-2.0
quantized,7,189,-2.0
quantized,7,190,-2.0
quantized,7,191,-2.0
quantized,7,192,-2.0
quantized,7,193,-2.0
quantized,7,194,-2.0
quantized,7,195,-2.0
quantized,7,196,-2.0
quantized,7,197,-2.0
quantized,7,198,-2.0
quantized,7,199,-2.0
quantized,7,200,-2.0
realistic,0,0,1.0
realistic,0,1,1.0
realistic,0,2,0.0
realistic,0,3,-1.0
realistic,0,4,0.0
realistic,0,5,-1.0
realistic,0,6,0.0
realistic,0,7,1.0
realistic,0,8,-2.0
realistic,0,9,0.0
realistic,0,10,-1.0
realistic,0,11,0.0
realistic,0,12,-2.0
realistic,0,13,0.0
realistic,0,14,0.0
realistic,0,15,0.0
realistic,0,16,-1.0
realistic,0,17,-1.0
realistic,0,18,0.0
realistic,0,19,0.0
realistic,0,20,1.0
realistic,0,21,-1.0
realistic,0,22,0.0
realistic,0,23,0.0
realistic,0,24,-1.0
realistic,0,25,-1.0
realistic,0,26,-1.0
realistic,0,27,-1.0
realistic,0,28,0.0
realistic,0,29,0.0
realistic,0,30,0.0
realistic,0,31,-2.0
realistic,0,32,0.0
realistic,0,33,-2.0
realistic,0,34,-1.0
realistic,0,35,-2.0
realistic,0,36,-1.0
realistic,0,37,-2.0
realistic,0,38,-2.0
realistic,0,39,-2.0
realistic,0,40,0.0
realistic,0,41,-2.0
realistic,0,42,0.0
realistic,0,43,-2.0
realistic,0,44,1.0
realistic,0,45,0.0
realistic,0,46,-1.0
realistic,0,47,0.0
realistic,0,48,-1.0
realistic,0,49,-1.0
realistic,0,50,0.0
realistic,0,51,0.0
realistic,0,52,-2.0
realistic,0,53,3.0
realistic,0,54,-2.0
realistic,0,55,-2.0
realistic,0,56,0.0
realistic,0,57,-2.0
realistic,0,58,-2.0
realistic,0,59,-2.0
realistic,0,60,-2.0
realistic,0,61,0.0
realistic,0,62,1.0
